Gene,BaseGeneMean,OutlierFactor,GeneMean,DEFacGroup1,DEFacGroup2,true_log2_fc,sparsity,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,sparsity_category
Gene3546,0.493782101991112,1,0.493782101991112,1.5883016258288,1.54363445740774,0.041153759399967,0.591097698981517,,,,,,Low sparsity
Gene3547,0.131486142947484,1,0.131486142947484,0.666054498866646,1.6411709118948,-1.30101335574779,0.921539041870992,2.85848027762655e-09,-1.31332649777066,0.047,0.111,1.15568357624441e-05,High sparsity
Gene3548,0.0391919014534136,13.6835309371085,2.49348400318576,0.599243769461443,1.70239098671841,-1.50634750876579,0.288193134666164,8.87909327673841e-128,-1.50280202270259,0.575,0.854,3.58981741178534e-124,Low sparsity
Gene3549,0.25298809387012,1,0.25298809387012,1.45769977972626,0.441680854557414,1.72261741762035,0.852508487363259,2.19733795657349e-32,1.9910304899032,0.227,0.065,8.88383735842664e-29,Medium sparsity
Gene355,0.400628823445463,1,0.400628823445463,1.76455064833055,0.500034081650767,1.81920250523627,0.752546208977744,1.34433938505469e-48,1.94172077705575,0.362,0.128,5.43516413377612e-45,Medium sparsity
Gene3550,0.0799765275822888,1,0.0799765275822888,0.510982502980755,1.61807137684582,-1.66292945328345,0.949830252734817,9.05314039697187e-12,-2.18470230322004,0.021,0.08,3.66018466249573e-08,High sparsity
Gene3551,0.18626250442223,1,0.18626250442223,0.626602609090523,0.6471230348935,-0.0464892551745017,0.915503583553376,,,,,,High sparsity
Gene3552,0.275003209577171,1,0.275003209577171,1.51906834499144,0.60257598890783,1.33397168862048,0.821199547340626,3.22288061476678e-21,1.58321783611564,0.244,0.111,1.30301063255021e-17,Medium sparsity
Gene3553,0.77789759297491,1,0.77789759297491,1.45780677083694,1.45845962724646,-0.000645944225653894,0.485099962278386,,,,,,Low sparsity
Gene3554,0.0592496227421055,21.3679885425575,3.89378573819944,0.455413288510666,1.7934029558073,-1.97745138701784,0.220294228592984,7.63622040245048e-253,-1.99089817535042,0.622,0.943,3.08732390871073e-249,Low sparsity
Gene3555,0.254039821466919,1,0.254039821466919,0.711863545414305,1.28766243057838,-0.855081803013815,0.850999622783855,1.39963760600329e-08,-1.01598592049296,0.11,0.189,5.65873484107131e-05,Medium sparsity
Gene3556,0.13760413044423,1,0.13760413044423,0.545620320971216,0.356960787758681,0.612131774291794,0.95850622406639,0.529927005920544,0.418181076820682,0.044,0.038,1,High sparsity
Gene3557,0.0401122058283662,1,0.0401122058283662,0.522966103473774,0.748718280295488,-0.517705539025965,0.97736703130894,,,,,,High sparsity
Gene3558,0.40015361409438,1,0.40015361409438,1.78816233308865,0.575371610180031,1.63591177041365,0.754055073557148,3.43805365623486e-42,1.87101978799004,0.353,0.135,1.39000509321575e-38,Medium sparsity
Gene3559,0.235342591203956,12.4689441659,2.27215569995693,0.802488808900325,0.557612892645135,0.525217354941558,0.395699735948699,1.26571013950258e-16,0.564383834302642,0.673,0.533,5.11726609400893e-13,Low sparsity
Gene356,0.141405708896435,1,0.141405708896435,0.582963265142756,1.71210335196649,-1.55429291197576,0.899660505469634,5.78100631762047e-10,-1.3560681715087,0.064,0.138,2.33726085421396e-06,Medium sparsity
Gene3560,0.171711714663507,1,0.171711714663507,1.53579499772592,0.585570101525028,1.39107185546729,0.883817427385892,6.40111198350304e-13,1.31705616587514,0.161,0.07,2.58796957493028e-09,Medium sparsity
Gene3561,0.0465746118506905,1,0.0465746118506905,0.656474143128022,1.81758420377423,-1.4692121086572,0.9622783855149,4.16782437648263e-08,-1.29206693628863,0.018,0.058,0.000168505139541193,High sparsity
Gene3562,0.305667494827178,1,0.305667494827178,0.518225846186787,0.775147256010793,-0.580889436778116,0.881931346661637,0.000507597848154376,-0.688033543870039,0.095,0.142,1,Medium sparsity
Gene3563,0.137405999589565,1,0.137405999589565,0.584076168938658,0.735043958951297,-0.331674010052816,0.938136552244436,0.256460191620765,-0.422116136134502,0.055,0.069,1,High sparsity
Gene3564,0.0178662815972896,1,0.0178662815972896,2.47655082946856,1.70989668995598,0.534423069855082,0.972463221425877,0.650819737962179,-0.469675698994774,0.027,0.028,1,High sparsity
Gene3565,0.102174616320626,1,0.102174616320626,1.69086076073569,0.677353130193341,1.3197777940091,0.923047906450396,1.83360007419078e-05,1.16721043039162,0.099,0.054,0.0741324509995333,High sparsity
Gene3566,0.676930790735377,1,0.676930790735377,1.68253789752243,1.85679595966119,-0.142176288034317,0.491889852885704,0.115264506847329,-0.154380267098305,0.495,0.522,1,Low sparsity
Gene3567,0.317429819266654,1,0.317429819266654,0.616618643949336,1.29373074541904,-1.0690869749211,0.824217276499434,1.35837232721907e-19,-1.283751103261,0.11,0.244,5.49189931894672e-16,Medium sparsity
Gene3568,0.278713875948091,1,0.278713875948091,0.47475111841315,1.93435478235353,-2.02660912135289,0.804602036967182,4.00120455232105e-47,-2.12746191820384,0.09,0.305,1.6176870005034e-43,Medium sparsity
Gene3569,0.21548697196182,1,0.21548697196182,2.21341240848606,0.469894133437779,2.23586462158097,0.826857789513391,1.58636217419278e-37,1.82635064925719,0.264,0.078,6.4136622702614e-34,Medium sparsity
Gene357,0.242273054461431,1,0.242273054461431,0.799484488997808,0.726465127878319,0.138176497290729,0.897397208600528,,,,,,Medium sparsity
Gene3570,0.0570536680685979,1,0.0570536680685979,0.52891759444553,1.37977350214822,-1.38331658710552,0.965296114673708,0.00294415545544157,-0.897004431725161,0.023,0.047,1,High sparsity
Gene3571,0.229738889117904,1,0.229738889117904,1.4195637824764,0.892468549967275,0.669574436826003,0.833270463975858,0.00139822821682058,0.30875377965577,0.191,0.141,1,Medium sparsity
Gene3572,0.0969096086545805,1,0.0969096086545805,1.51263057089424,0.625580855083858,1.27379141476745,0.931346661637118,2.55243386962274e-05,0.414840547579034,0.089,0.048,0.103194901348847,High sparsity
Gene3573,0.833979734296347,1,0.833979734296347,0.489028514093027,0.728582502987542,-0.575173761213253,0.703130894002263,0.00325772045725967,-0.382333724936997,0.268,0.327,1,Medium sparsity
Gene3574,0.337285239445265,1,0.337285239445265,1.08766598311829,0.514435580671184,1.08017324555438,0.828743870237646,3.39720943059356e-11,0.905475156785745,0.221,0.12,1.37349177278898e-07,Medium sparsity
Gene3575,0.148657699712778,1,0.148657699712778,2.30139728700984,0.563937047278105,2.02890402791823,0.868728781591852,1.1872785652003e-23,1.87328608195642,0.196,0.065,4.80016723910482e-20,Medium sparsity
Gene3576,0.167521167508564,28.2700709238783,5.15151900058576,0.613532415937267,0.529288409689496,0.213085508270659,0.194266314598265,9.44672431665157e-05,0.2128536703976,0.816,0.796,0.381931064122223,Low sparsity
Gene3577,0.289396072759234,1,0.289396072759234,1.42323772290701,0.86203704917065,0.723354874032949,0.797434930215013,7.10354771523645e-07,0.862605133057305,0.241,0.162,0.0028719643412701,Medium sparsity
Gene3578,0.0651598169653571,1,0.0651598169653571,1.53671648486201,0.5280069675453,1.54122214831237,0.955488494907582,3.67677929699516e-07,1.40211074725974,0.065,0.023,0.00148652186977514,High sparsity
Gene3579,0.0473397039579217,1,0.0473397039579217,1.61799561351661,0.48704679757255,1.73207539205178,0.961146737080347,2.40035788742099e-08,1.60332805778607,0.06,0.017,9.70464693884305e-05,High sparsity
Gene358,0.17104764788149,1,0.17104764788149,1.33406524795635,2.43633046749577,-0.868880606630869,0.801207091663523,2.74379833945298e-10,-0.813829787428279,0.15,0.25,1.10931766864084e-06,Medium sparsity
Gene3580,0.0192166095868596,35.8768451363173,6.53766486467154,1.49239453287371,0.673879471181331,1.14706649835293,0.0648811769143719,9.37237453127644e-200,1.23612435136614,0.991,0.877,3.78925102299507e-196,Low sparsity
Gene3581,0.0795439839361278,1,0.0795439839361278,1.84103117411474,1.28371731919806,0.520186507034651,0.912863070539419,0.0413557180418122,0.610956875623325,0.097,0.077,1,High sparsity
Gene3582,0.0852259442531284,1,0.0852259442531284,0.526755573182503,0.606548634861473,-0.203489656400206,0.965673330818559,0.340687067004388,0.686353127311042,0.039,0.03,1,High sparsity
Gene3583,0.0695273308134723,1,0.0695273308134723,0.896600783020647,1.94595431344115,-1.11794017489682,0.941531497548095,0.0149465577740461,-0.496279065757019,0.046,0.071,1,High sparsity
Gene3584,0.483218085940171,1,0.483218085940171,1.35003653242642,0.705249000732962,0.936793825829159,0.728781591852131,6.75995234562707e-19,0.900136428537215,0.348,0.191,2.73304873333702e-15,Medium sparsity
Gene3585,0.0991481822956906,1,0.0991481822956906,1.05411637786891,1.50199425477413,-0.510845140477721,0.917389664277631,0.00027301460063118,-0.571378151754077,0.062,0.104,1,High sparsity
Gene3586,0.00242623916966029,18.3709577998356,3.34765124642387,0.674094098157043,0.661029568360861,0.0282351881452396,0.286307053941909,,,,,,Low sparsity
Gene3587,0.0594134885036499,1,0.0594134885036499,0.790404692593749,0.502686486774145,0.652932605153142,0.970577140701622,0.1699583583613,0.130002215994737,0.035,0.024,1,High sparsity
Gene3588,0.238893006750191,1,0.238893006750191,1.63817097498673,1.88622609119718,-0.203416675919577,0.761599396454168,0.262315070811408,-0.196102434136025,0.226,0.251,1,Medium sparsity
Gene3589,0.338807592743605,1,0.338807592743605,1.51823374384292,1.66485061337512,-0.132998808514762,0.728027159562429,0.0424831298393762,-0.312563938747918,0.254,0.291,1,Medium sparsity
Gene359,0.126195252003121,1,0.126195252003121,0.698420744453713,1.38085968371221,-0.98339841178245,0.92078460958129,1.68537104530057e-05,-1.13063299233649,0.056,0.103,0.0681395513615022,High sparsity
Gene3590,0.148744269280587,1,0.148744269280587,1.86138954044853,0.581351078408348,1.67889842888853,0.892493398717465,5.65533582390339e-21,1.88459574525728,0.163,0.05,2.28645227360414e-17,Medium sparsity
Gene3591,0.414978129771669,1,0.414978129771669,0.801082583326392,0.654947652252568,0.290571375703281,0.798943794794417,0.0443277921873812,0.257718598703017,0.219,0.182,1,Medium sparsity
Gene3592,0.124878931636068,1,0.124878931636068,0.515331147921039,0.556426731797025,-0.110691936082876,0.956242927197284,0.506776271055581,-0.342119781871378,0.039,0.048,1,High sparsity
Gene3593,0.11990331416083,1,0.11990331416083,1.70696504110113,2.36363040381069,-0.469570949736186,0.847981893625047,0.0190072820159616,-0.220558395487004,0.135,0.17,1,Medium sparsity
Gene3594,0.0517947164058713,1,0.0517947164058713,0.483374212319906,0.619248872085205,-0.357378827341254,0.983025273481705,0.649391481133879,-0.427314414547238,0.016,0.018,1,High sparsity
Gene3595,0.384763076846331,1,0.384763076846331,1.7956944903675,0.61472646140455,1.54652542520794,0.740475292342512,1.17951885291198e-36,1.53552516035708,0.363,0.152,4.76879472232314e-33,Medium sparsity
Gene3596,0.306818643250371,1,0.306818643250371,2.09913081362935,0.659242781418366,1.67091030124209,0.781969068276122,8.98991660472094e-36,1.88331839684747,0.312,0.121,3.63462328328868e-32,Medium sparsity
Gene3597,0.212365397505485,1,0.212365397505485,2.74021654980438,2.02643405306188,0.435346682844025,0.738966427763108,0.000802327147419363,0.403003670152394,0.293,0.228,1,Medium sparsity
Gene3598,0.0739036103597484,1,0.0739036103597484,2.16819399223931,0.596345006593423,1.8622747157696,0.930969445492267,4.25413076382514e-16,2.05928872815699,0.108,0.028,1.7199450678145e-12,High sparsity
Gene3599,0.0149024081516023,1,0.0149024081516023,1.60681349592365,0.574867648528545,1.4829007355182,0.987174651075066,0.00201855433117166,2.66260162782995,0.02,0.005,1,High sparsity
Gene36,0.245550125835799,1,0.245550125835799,0.628830527021489,0.851406044362271,-0.437176076294144,0.875895888344021,0.0511749007649748,-0.502057767338575,0.115,0.134,1,Medium sparsity
Gene360,0.100686844115971,1,0.100686844115971,0.536654962759769,1.37737348372724,-1.35985308438116,0.937759336099585,8.69304818611876e-08,-1.30650459925723,0.036,0.089,0.000351459938164781,High sparsity
Gene3600,0.0549755143116423,1,0.0549755143116423,1.7127827022559,1.94238405280489,-0.181486351227386,0.932855526216522,0.553309162544582,-0.18253986314608,0.063,0.071,1,High sparsity
Gene3601,0.269219496704912,1,0.269219496704912,0.636004918040644,0.77568777594022,-0.28643814490752,0.892870614862316,0.0422472850762235,-0.444738109613461,0.094,0.121,1,Medium sparsity
Gene3602,0.41429214142457,1,0.41429214142457,1.87749078885919,1.32510716301152,0.502696792885067,0.654092795171633,1.65411713574004e-06,0.456241506059032,0.391,0.299,0.00668759557979697,Low sparsity
Gene3603,0.199800250574069,1,0.199800250574069,1.96517077580027,1.41758433917714,0.471220119077391,0.771029800075443,0.00338926640448525,0.460285663637756,0.254,0.203,1,Medium sparsity
Gene3604,0.155562614093929,1,0.155562614093929,1.66298630918767,1.73269678651778,-0.0592429205472457,0.813278008298755,,,,,,Medium sparsity
Gene3605,1.256666416875,1,1.256666416875,1.64044276885661,1.65847860624853,-0.0157751394830665,0.296491889852886,,,,,,Low sparsity
Gene3606,0.114862250495191,1,0.114862250495191,1.14498213034318,1.29706781675466,-0.179928829930399,0.909845341380611,0.347012325893523,-0.155260998856277,0.082,0.098,1,High sparsity
Gene3607,0.194546311750336,1,0.194546311750336,1.57967512195592,0.362326546014588,2.1242654679005,0.886457940399849,7.5599313409694e-27,1.9561796088591,0.178,0.047,3.05648024115393e-23,Medium sparsity
Gene3608,0.216878659143663,1,0.216878659143663,0.424223927806198,1.19594738302536,-1.49525601639419,0.903432666918144,8.56842937208688e-10,-1.25810536945976,0.061,0.134,3.46421599513473e-06,High sparsity
Gene3609,0.307598586106968,1,0.307598586106968,1.78797993519514,1.72533998193383,0.0514498705647351,0.703885326291965,0.000186306257309622,0.380953049765376,0.332,0.259,0.7532361983028,Medium sparsity
Gene361,0.0668638320230383,41.4440776546096,7.55215485926286,1.33788239206507,0.536325048285742,1.31877176092098,0.0690305545077329,1.88230856657315e-195,1.25039411372586,0.984,0.875,7.61017353465527e-192,Low sparsity
Gene3610,0.454244124844088,1,0.454244124844088,0.547898754408755,1.41854045454286,-1.37242606565058,0.764239909468125,6.32126939276384e-25,-1.27755841112417,0.154,0.321,2.55568921549442e-21,Medium sparsity
Gene3611,0.126074849402587,1,0.126074849402587,1.62823921876713,0.42783290192455,1.92819333359666,0.905318747642399,2.81523411831417e-15,1.58081482774581,0.139,0.048,1.13819915403442e-11,High sparsity
Gene3612,0.35803960624862,1,0.35803960624862,1.10087411055836,1.81409032071865,-0.720596786907149,0.714447378347793,8.0723378085112e-12,-0.743109496033067,0.225,0.348,3.26364617598108e-08,Medium sparsity
Gene3613,0.0576050653966702,1,0.0576050653966702,0.453298599363877,0.626327892523661,-0.466456425035728,0.980007544322897,0.806288879298637,-0.273933512580394,0.021,0.019,1,High sparsity
Gene3614,0.203370002332602,1,0.203370002332602,1.54020750405029,0.486515023124766,1.66256847085555,0.872500943040362,1.22443296767104e-20,2.02405959118884,0.18,0.073,4.95038248829402e-17,Medium sparsity
Gene3615,0.203789379338273,1,0.203789379338273,0.432304322744377,0.618062649686585,-0.515705821519668,0.91324028668427,0.911098343588393,-0.119622677693438,0.084,0.089,1,High sparsity
Gene3616,0.0182228611153721,1,0.0182228611153721,0.911218079002798,1.84137729798364,-1.01491698881209,0.984156921916258,0.134903486111233,-0.868968948333707,0.011,0.021,1,High sparsity
Gene3617,0.333762784576633,1,0.333762784576633,1.85823585098037,0.491473485689769,1.91874813066912,0.792908336476801,1.53828736946361e-45,1.97556249730736,0.315,0.095,6.21929583474138e-42,Medium sparsity
Gene3618,0.278070325964119,1,0.278070325964119,1.48123359963963,0.866191385152471,0.77404145141065,0.804979253112033,1.1107832195533e-07,0.788678863727337,0.237,0.151,0.0004490896556654,Medium sparsity
Gene3619,0.0400604885493082,1,0.0400604885493082,0.620233755840751,0.626920824246368,-0.0154712062727251,0.983025273481705,,,,,,High sparsity
Gene362,0.170050952425336,1,0.170050952425336,1.426353867874,0.564605286779658,1.33701740529748,0.884949075820445,3.40212098242829e-12,1.29618754832306,0.158,0.071,1.37547751319576e-08,Medium sparsity
Gene3620,0.267075401387486,1,0.267075401387486,1.79251074952494,1.91720484646179,-0.0970227213676868,0.722746133534515,,,,,,Medium sparsity
Gene3621,0.052274125287331,1,0.052274125287331,0.616204515301017,0.455105124801635,0.437209421758499,0.980007544322897,0.243406908504526,0.494974335121583,0.024,0.015,1,High sparsity
Gene3622,0.0852518230626495,1,0.0852518230626495,0.600787407437336,0.627355441363967,-0.0624284896186442,0.956997359486986,,,,,,High sparsity
Gene3623,0.0881789385819948,1,0.0881789385819948,0.865183942722731,0.553666971977347,0.643988427005842,0.95473406261788,0.00167537956595303,1.06877984712648,0.059,0.031,1,High sparsity
Gene3624,0.58449786329976,1,0.58449786329976,1.8050615484122,1.01231148892574,0.83439475392866,0.566578649566201,1.52686198131122e-11,0.551950672484485,0.496,0.368,6.17310299044125e-08,Low sparsity
Gene3625,0.274916272916745,183.011132124425,33.3492380332645,0.610694797922035,1.6009702711803,-1.39042305729045,0.000377216144851,0,-1.40933586836964,0.999,1,0,Low sparsity
Gene3626,0.1656954274839,1,0.1656954274839,2.10718671091268,1.67454015289697,0.331553182233997,0.807242549981139,0.0227291410656612,0.395541858301152,0.213,0.171,1,Medium sparsity
Gene3627,0.105790181920179,1,0.105790181920179,0.619929216747873,1.71593662656352,-1.46882086810264,0.903809883062995,2.62816527107211e-14,-1.66591216901333,0.053,0.141,1.06256721909445e-10,High sparsity
Gene3628,0.393914728412776,1,0.393914728412776,1.86859156381012,0.466814722734121,2.00102929207192,0.770275367785741,1.31385152923414e-60,2.13573148050643,0.359,0.096,5.31190173269364e-57,Medium sparsity
Gene3629,0.0611571898750991,1,0.0611571898750991,1.44501029442929,1.54418716667281,-0.0957678575984258,0.936627687665032,0.523223772856914,0.129360128613257,0.061,0.066,1,High sparsity
Gene363,0.198053955634052,1,0.198053955634052,0.681920879013432,1.77552573423051,-1.38057000771991,0.84156921916258,7.82787804198398e-23,-1.5806771537807,0.09,0.229,3.16481109237412e-19,Medium sparsity
Gene3630,0.432727562439833,1,0.432727562439833,0.462850784571334,1.81875802153994,-1.97433453840754,0.761599396454168,8.29718977277953e-35,-1.49446264616291,0.139,0.342,3.35455382513476e-31,Medium sparsity
Gene3631,0.628435043940176,1,0.628435043940176,1.55258484671766,1.37647228684396,0.173696548208223,0.556393813655224,,,,,,Low sparsity
Gene3632,0.080649759280869,1,0.080649759280869,0.592653665258888,1.50780383459897,-1.34718757156768,0.942663145982648,1.4415691799705e-08,-1.42501577934025,0.031,0.085,5.82826419462074e-05,High sparsity
Gene3633,0.140660444549218,1,0.140660444549218,0.716416659232888,0.639022004669153,0.164933274389387,0.938890984534138,0.279098774205668,-0.186546933183022,0.056,0.067,1,High sparsity
Gene3634,0.0154916385056044,1,0.0154916385056044,2.57041909291542,0.700583747158472,1.87537417765179,0.979253112033195,1.85861876187163e-06,1.8845711070993,0.034,0.007,0.007514395654247,High sparsity
Gene3635,0.409509069049825,1,0.409509069049825,0.362296088535159,1.99439195064016,-2.46070783005174,0.751414560543191,5.19023979624296e-83,-2.61113498391634,0.096,0.407,2.09841394962103e-79,Medium sparsity
Gene3636,0.152950756487465,1,0.152950756487465,1.3765915690393,1.0194431409647,0.433319267422772,0.880422482082233,,,,,,Medium sparsity
Gene3637,0.0703977751586388,1,0.0703977751586388,2.58210534525725,1.43989658105181,0.842582665766325,0.904941531497548,0.0212961747865404,0.532525246627997,0.11,0.079,1,High sparsity
Gene3638,0.448739335164088,1,0.448739335164088,1.6756149155607,0.667699101733478,1.3274206271247,0.720482836665409,2.33276989457568e-34,1.38691009646643,0.382,0.173,9.43138868376946e-31,Medium sparsity
Gene3639,0.261693263006236,1,0.261693263006236,1.56463468643756,1.80312868643428,-0.204676509713195,0.761222180309317,,,,,,Medium sparsity
Gene364,0.0505912940467541,1,0.0505912940467541,0.799200521602323,0.563001477166928,0.505418817152384,0.969068276122218,0.00237158464167194,1.55833779548439,0.041,0.02,1,High sparsity
Gene3640,0.324202511251153,1,0.324202511251153,1.82934514152521,0.515180565207565,1.82817721820821,0.781969068276122,1.99849853834816e-53,2.20594971549955,0.335,0.097,8.07992959054161e-50,Medium sparsity
Gene3641,0.271620307916556,1,0.271620307916556,0.499242436401139,0.508535224418583,-0.0266071370907618,0.916635231987929,0.714973843079422,0.297585980118572,0.084,0.082,1,High sparsity
Gene3642,0.0383245629896165,1,0.0383245629896165,1.76499845713046,1.845858304554,-0.0646248878400754,0.9622783855149,0.609254312178815,-0.349968149230917,0.037,0.038,1,High sparsity
Gene3643,0.431356545845742,1,0.431356545845742,0.611755094146068,1.43561709807256,-1.23064489580545,0.761599396454168,7.12237203706847e-24,-1.35429726661813,0.159,0.321,2.87957501458678e-20,Medium sparsity
Gene3644,0.164300902819973,1,0.164300902819973,0.617121364167795,0.746764606316305,-0.275099310946072,0.923425122595247,0.157122828271088,-0.168278346681948,0.068,0.085,1,High sparsity
Gene3645,0.0397307768658361,1,0.0397307768658361,0.439133429078707,1.79916544911858,-2.03459659214284,0.971331572991324,3.16399478373856e-10,-2.94670227832898,0.009,0.049,1.2792030910655e-06,High sparsity
Gene3646,0.162382330846369,1,0.162382330846369,2.18837629815876,1.37244599998412,0.673111449067601,0.826857789513391,4.29191575436426e-07,0.728545566535575,0.212,0.133,0.00173522153948947,Medium sparsity
Gene3647,0.275892346643096,1,0.275892346643096,0.679794279325306,2.05378655318787,-1.59511612608858,0.776688042248208,7.37323765315839e-36,-1.63159931669602,0.124,0.326,2.98099998317194e-32,Medium sparsity
Gene3648,0.131689433727619,1,0.131689433727619,0.461679070482622,2.00955496682083,-2.12191380298855,0.897774424745379,2.64817215545114e-32,-2.51920564242624,0.036,0.171,1.07065600244889e-28,Medium sparsity
Gene3649,0.0889557587188787,1,0.0889557587188787,1.71424889874866,0.752834843108366,1.18717128908722,0.924179554884949,6.62296054907929e-12,1.37405442631426,0.111,0.039,2.67766294999276e-08,High sparsity
Gene365,0.188356180537569,1,0.188356180537569,0.571542869465139,1.82392640378215,-1.67411389810476,0.863824971708789,1.78378975568845e-18,-1.20199638000022,0.078,0.197,7.21186198224841e-15,Medium sparsity
Gene3650,0.139129813803375,1,0.139129813803375,1.60475529535366,0.558521938253685,1.52266746685273,0.915126367408525,1.72930981111477e-11,1.56353822779926,0.121,0.047,6.99159956633702e-08,High sparsity
Gene3651,0.128455437494062,1,0.128455437494062,0.826916266583245,1.66094065875113,-1.0061873755191,0.890230101848359,1.21901047948837e-08,-1.04353668293317,0.074,0.147,4.92845936857149e-05,Medium sparsity
Gene3652,0.600927370193559,1,0.600927370193559,0.611477228492535,0.599969483702036,0.0274096508955506,0.777819690682761,,,,,,Medium sparsity
Gene3653,0.44693225073809,1,0.44693225073809,1.58996372389339,2.03113933432981,-0.353295360795847,0.602036967182195,2.12631068371885e-06,-0.433128660917276,0.356,0.442,0.0085966740942753,Low sparsity
Gene3654,0.00266843583697826,1,0.00266843583697826,2.02760144870926,0.690057587011536,1.5549854313424,0.998113919275745,,,,,,High sparsity
Gene3655,0.150037580699317,1,0.150037580699317,1.49606981064337,2.10750985104593,-0.494361877883495,0.811769143719351,0.00289973720645019,-0.5367728233853,0.164,0.214,1,Medium sparsity
Gene3656,0.171035391155341,1,0.171035391155341,0.606371525998305,0.566871137034914,0.0971811946337916,0.933987174651075,0.335926972132313,0.44406789812805,0.073,0.059,1,High sparsity
Gene3657,0.0876169077644985,1,0.0876169077644985,1.50262615322831,0.717066073293127,1.06730815195309,0.9245567710298,1.12355908267776e-06,0.967120952931388,0.101,0.048,0.00454254937126618,High sparsity
Gene3658,0.0813783337201218,1,0.0813783337201218,1.43368199757533,0.840787262297444,0.76991233979889,0.946058091286307,0.234978876571458,0.568544311316574,0.061,0.047,1,High sparsity
Gene3659,0.30484429663684,1,0.30484429663684,0.598958008400138,0.734577042345909,-0.294458945935074,0.878913617502829,0.310446456940527,0.157317733010121,0.119,0.123,1,Medium sparsity
Gene366,0.0903409118370037,1,0.0903409118370037,0.625205964005781,2.12830778943916,-1.76730335835566,0.90946812523576,1.1103768785064e-11,-1.40626419775679,0.053,0.13,4.48925371980138e-08,High sparsity
Gene3660,0.564877544049877,1,0.564877544049877,0.553012801257476,1.80407292613649,-1.70587287614132,0.675971331572991,3.70750377189147e-70,-1.7385671624566,0.171,0.483,1.49894377497572e-66,Low sparsity
Gene3661,0.0521566001395827,1,0.0521566001395827,0.48416632171681,0.542585259424684,-0.164347124094657,0.983779705771407,0.473547663631103,0.816383925833241,0.019,0.014,1,High sparsity
Gene3662,0.175601908624179,1,0.175601908624179,0.611650418316733,0.652364426931774,-0.0929707819506867,0.920407393436439,0.70319308614576,0.137629427999053,0.084,0.075,1,High sparsity
Gene3663,0.710250068803137,1,0.710250068803137,1.06446863473896,0.704473647116202,0.595515796011434,0.663523198792908,2.58836834217481e-11,0.746288236167893,0.394,0.277,1.04647732074128e-07,Low sparsity
Gene3664,0.293993449205348,1,0.293993449205348,2.80536810387937,1.57564024637981,0.832251912088242,0.645039607695209,4.00513208736689e-17,0.839187980672734,0.431,0.276,1.61927490292244e-13,Low sparsity
Gene3665,0.226978984052305,1,0.226978984052305,1.89598397031042,0.706881851306374,1.42340575964504,0.814786872878159,9.7903763157733e-20,1.24180343838214,0.253,0.115,3.95824914446715e-16,Medium sparsity
Gene3666,0.0307714738899955,1,0.0307714738899955,0.714160703916563,1.23193590468835,-0.786606539114899,0.979253112033195,0.227990488878783,-0.950343881072273,0.016,0.025,1,High sparsity
Gene3667,0.631416240945017,1,0.631416240945017,1.52646755804881,1.91655744989437,-0.328320316053916,0.506224066390042,6.9791740004261e-07,-0.42616538927865,0.455,0.534,0.00282168004837227,Low sparsity
Gene3668,0.742753096283619,1,0.742753096283619,0.517701583847385,0.658187645222907,-0.346378214064166,0.760844964164466,0.0163118203340609,-0.315687492999896,0.231,0.248,1,Medium sparsity
Gene3669,0.242889367766875,1,0.242889367766875,0.572092217533251,1.32512838343131,-1.21181251628923,0.866465484722746,3.27385159067588e-14,-1.1104355092669,0.083,0.186,1.32361819811026e-10,Medium sparsity
Gene367,0.0746308254322718,1,0.0746308254322718,0.629467703406955,0.575363742561662,0.129658048080726,0.972463221425877,,,,,,High sparsity
Gene3670,0.065312779147318,1,0.065312779147318,1.23083611354613,0.644972561660708,0.932328987024187,0.958129007921539,0.0183536204774781,0.763787010948215,0.053,0.031,1,High sparsity
Gene3671,0.122320969975144,1,0.122320969975144,0.996758549016988,1.49582043151103,-0.585621015543992,0.91324028668427,3.3960088723601e-05,-1.13175543903072,0.064,0.111,0.137300638709519,High sparsity
Gene3672,0.0304111338116562,1,0.0304111338116562,1.24810038531888,0.884702702861363,0.496469339700389,0.978498679743493,0.409120627081195,0.632152678370466,0.025,0.018,1,High sparsity
Gene3673,0.382738897624419,1,0.382738897624419,0.538668118140522,1.59480758475293,-1.56591378698145,0.775933609958506,2.4376733170026e-35,-1.50526051460667,0.127,0.325,9.85551322064152e-32,Medium sparsity
Gene3674,0.0596458725915793,1,0.0596458725915793,2.34320403565634,1.51675643434772,0.62749315150859,0.923425122595247,0.000838965903608966,1.14032551818209,0.094,0.058,1,High sparsity
Gene3675,0.699803200796501,1,0.699803200796501,0.623462823583384,2.35593610340907,-1.91792497022161,0.579781214635986,1.14540936977869e-88,-1.7997183339494,0.247,0.6,4.63089008201524e-85,Low sparsity
Gene3676,0.293362263932843,1,0.293362263932843,1.86833671258421,0.572067973513281,1.70749599738044,0.810637495284798,2.8510555264679e-36,1.95901740910825,0.28,0.095,1.15268174935097e-32,Medium sparsity
Gene3677,0.350381169913012,1,0.350381169913012,0.51743052023972,0.483020946489736,0.099279399041998,0.887589588834402,0.28546874116756,0.258925070447969,0.121,0.103,1,Medium sparsity
Gene3678,0.173361060280187,1,0.173361060280187,1.87517052152311,1.30055981762044,0.527889039513397,0.827612221803093,0.000142918900793293,0.554083554074118,0.202,0.141,0.577821115907282,Medium sparsity
